LeMond, Revolution,FW 50,HW 02,26-Jul,17:19:59,Alt 30,Temp 25,Hum 43,Tire 2105,CF 150
0:17:24,36.3,8.4,256,146,98,229,0,,,
0:17:25,36.2,8.4,253,146,98,229,0,,,
0:17:26,36.2,8.4,260,146,98,229,0,,,
0:17:27,36.2,8.4,260,146,98,230,0,,,
0:17:28,36.2,8.4,260,146,98,230,0,,,
0:17:29,36.2,8.4,260,146,98,230,0,,,
0:17:30,36.2,8.4,266,146,98,230,0,,,
0:17:31,36.3,8.5,275,146,98,231,0,,,
0:17:32,36.5,8.5,264,146,98,231,0,,,
0:17:33,36.3,8.5,256,146,98,231,0,,,
0:17:34,36.3,8.5,256,146,97,232,0,,,
0:17:35,36.2,8.5,260,146,98,232,0,,,
0:17:36,36.3,8.5,275,147,98,232,0,,,
0:17:37,36.5,8.5,271,146,98,233,0,,,
0:17:38,36.5,8.5,251,147,98,233,0,,,
0:17:39,36.2,8.5,247,146,98,233,0,,,
0:17:40,36.2,8.5,260,146,98,233,0,,,
0:17:41,36.2,8.6,260,146,98,234,0,,,
0:17:42,36.2,8.6,260,146,98,234,0,,,
0:17:43,36.2,8.6,266,146,98,234,0,,,
0:17:44,36.3,8.6,269,146,98,235,0,,,
0:17:45,36.3,8.6,262,147,98,235,0,,,
0:17:46,36.3,8.6,262,147,98,235,0,,,
0:17:47,36.3,8.6,262,147,98,236,0,,,
0:17:48,36.3,8.6,262,147,98,236,0,,,
0:17:49,36.3,8.6,262,148,98,236,0,,,
0:17:50,36.3,8.6,269,148,98,237,0,,,
0:17:51,36.5,8.7,271,148,98,237,0,,,
0:17:52,36.5,8.7,258,147,98,237,0,,,
0:17:53,36.3,8.7,256,148,98,237,0,,,
0:17:54,36.3,8.7,262,148,98,238,0,,,
0:17:55,36.3,8.7,262,148,98,238,0,,,
0:17:56,36.3,8.7,262,148,98,238,0,,,
0:17:57,36.3,8.7,262,148,98,239,0,,,
0:17:58,36.3,8.7,269,148,98,239,0,,,
0:17:59,36.5,8.7,271,148,98,239,0,,,
0:18:00,36.5,8.7,264,148,98,240,0,,,
0:18:01,36.5,8.8,264,149,99,240,0,,,
0:18:02,36.5,8.8,271,149,98,240,0,,,
0:18:03,36.6,8.8,273,149,99,241,0,,,
0:18:04,36.6,8.8,266,149,98,241,0,,,
0:18:05,36.6,8.8,266,150,98,241,0,,,
0:18:06,36.6,8.8,266,149,99,241,0,,,
0:18:07,36.6,8.8,266,150,99,242,0,,,
0:18:08,36.6,8.8,266,150,99,242,0,,,
0:18:09,36.6,8.8,260,150,98,242,0,,,
0:18:10,36.5,8.8,251,149,98,243,0,,,
0:18:11,36.3,8.9,249,148,97,243,0,,,
0:18:12,36.2,8.9,247,148,97,243,0,,,
0:18:13,36.1,8.9,258,148,97,244,0,,,
0:18:14,36.2,8.9,266,148,98,244,0,,,
0:18:15,36.2,8.9,260,148,98,244,0,,,
0:18:16,36.2,8.9,253,148,97,244,0,,,
0:18:17,36.1,8.9,258,147,98,245,0,,,
0:18:18,36.2,8.9,266,147,98,245,0,,,
0:18:19,36.2,8.9,266,147,98,245,0,,,
0:18:20,36.3,8.9,275,147,98,246,0,,,
0:18:21,36.5,9,277,147,99,246,0,,,
0:18:22,36.6,9,273,147,99,246,0,,,
0:18:23,36.6,9,266,147,98,247,0,,,
0:18:24,36.6,9,266,147,99,247,0,,,
0:18:25,36.6,9,266,147,98,247,0,,,
0:18:26,36.6,9,266,147,98,248,0,,,
0:18:27,36.6,9,266,146,98,248,0,,,
0:18:28,36.6,9,266,146,99,248,0,,,
0:18:29,36.6,9,260,146,98,248,0,,,
0:18:30,36.5,9,264,145,98,249,0,,,
0:18:31,36.6,9.1,266,144,98,249,0,,,
0:18:32,36.5,9.1,258,144,98,249,0,,,
0:18:33,36.5,9.1,258,143,98,250,0,,,
0:18:34,36.3,9.1,256,143,98,250,0,,,
0:18:35,36.3,9.1,262,143,98,250,0,,,
0:18:36,36.3,9.1,262,142,98,251,0,,,
0:18:37,36.3,9.1,256,142,98,251,0,,,
0:18:38,36.3,9.1,256,143,97,251,0,,,
0:18:39,36.2,9.1,247,143,97,251,0,,,
0:18:40,36.1,9.1,251,143,97,252,0,,,
0:18:41,36.1,9.2,271,143,98,252,0,,,
0:18:42,36.3,9.2,288,143,99,252,0,,,
0:18:43,36.6,9.2,286,143,99,253,0,,,
0:18:44,36.7,9.2,282,144,99,253,0,,,
0:18:45,36.8,9.2,284,144,99,253,0,,,
0:18:46,37,9.2,293,144,100,254,0,,,
0:18:47,37.2,9.2,298,144,101,254,0,,,
0:18:48,37.3,9.2,287,145,101,254,0,,,
0:18:49,37.3,9.2,280,145,101,255,0,,,
0:18:50,37.3,9.2,273,145,100,255,0,,,
0:18:51,37.2,9.3,257,146,100,255,0,,,
0:18:52,37,9.3,253,146,99,256,0,,,
0:18:53,36.8,9.3,258,146,99,256,0,,,
0:18:54,36.7,9.3,255,146,99,256,0,,,
0:18:55,36.6,9.3,260,146,99,257,0,,,
0:18:56,36.6,9.3,273,146,99,257,0,,,
0:18:57,36.7,9.3,275,146,99,257,0,,,
0:18:58,36.7,9.3,269,146,99,257,0,,,
0:18:59,36.7,9.3,275,146,99,258,0,,,
0:19:00,36.8,9.3,284,146,100,258,0,,,
0:19:01,37,9.4,280,146,99,258,0,,,
0:19:02,37,9.4,273,146,100,259,0,,,
0:19:03,37,9.4,273,146,100,259,0,,,
0:19:04,37,9.4,266,146,99,259,0,,,
0:19:05,36.8,9.4,264,146,99,260,0,,,
0:19:06,36.8,9.4,271,146,99,260,0,,,
0:19:07,36.8,9.4,271,146,99,260,0,,,
0:19:08,36.8,9.4,264,146,99,261,0,,,
0:19:09,36.7,9.4,262,147,99,261,0,,,
0:19:10,36.7,9.4,275,147,99,261,0,,,
0:19:11,36.8,9.5,271,147,99,262,0,,,
0:19:12,36.7,9.5,262,147,99,262,0,,,
0:19:13,36.7,9.5,262,147,98,262,0,,,
0:19:14,36.6,9.5,253,148,98,262,0,,,
0:19:15,36.5,9.5,258,148,98,263,0,,,
0:19:16,36.5,9.5,258,148,98,263,0,,,
0:19:17,36.3,9.5,249,148,98,263,0,,,
0:19:18,36.2,9.5,240,147,97,264,0,,,
0:19:19,35.9,9.5,243,147,97,264,0,,,
0:19:20,35.9,9.5,256,147,97,264,0,,,
0:19:21,35.9,9.5,275,146,98,265,0,,,
0:19:22,36.3,9.6,295,146,99,265,0,,,
0:19:23,36.6,9.6,280,146,99,265,0,,,
0:19:24,36.6,9.6,266,146,99,265,0,,,
0:19:25,36.6,9.6,273,147,99,266,0,,,
0:19:26,36.7,9.6,269,147,99,266,0,,,
0:19:27,36.6,9.6,260,147,98,266,0,,,
0:19:28,36.6,9.6,260,147,98,267,0,,,
0:19:29,36.5,9.6,251,147,98,267,0,,,
0:19:30,36.3,9.6,256,147,98,267,0,,,
0:19:31,36.3,9.6,275,147,98,268,0,,,
0:19:32,36.6,9.7,286,147,99,268,0,,,
0:19:33,36.7,9.7,275,147,99,268,0,,,
0:19:34,36.7,9.7,269,147,99,269,0,,,
0:19:35,36.7,9.7,262,147,99,269,0,,,
0:19:36,36.6,9.7,266,147,99,269,0,,,
0:19:37,36.7,9.7,275,147,99,270,0,,,
0:19:38,36.7,9.7,269,148,99,270,0,,,
0:19:39,36.7,9.7,275,148,99,270,0,,,
0:19:40,36.8,9.7,277,148,99,270,0,,,
0:19:41,36.8,9.7,264,148,99,271,0,,,
0:19:42,36.7,9.8,255,148,99,271,0,,,
0:19:43,36.6,9.8,253,148,98,271,0,,,
0:19:44,36.5,9.8,258,148,98,272,0,,,
0:19:45,36.5,9.8,264,148,98,272,0,,,
0:19:46,36.5,9.8,284,148,99,272,0,,,
0:19:47,36.8,9.8,291,148,99,273,0,,,
0:19:48,36.8,9.8,271,149,99,273,0,,,
0:19:49,36.8,9.8,264,149,99,273,0,,,
0:19:50,36.7,9.8,269,148,99,274,0,,,
0:19:51,36.8,9.8,271,149,99,274,0,,,
0:19:52,36.7,9.9,262,149,99,274,0,,,
0:19:53,36.7,9.9,275,149,99,275,0,,,
0:19:54,36.8,9.9,284,149,100,275,0,,,
0:19:55,37,9.9,286,149,100,275,0,,,
0:19:56,37.1,9.9,282,149,100,276,0,,,
0:19:57,37.1,9.9,262,149,99,276,0,,,
0:19:58,36.8,9.9,244,149,99,276,0,,,
0:19:59,36.6,9.9,260,150,99,276,0,,,
0:20:00,36.7,9.9,274,150,99,277,0,,,
0:20:01,36.7,9.9,274,149,99,277,0,,,
0:20:02,36.8,10,270,150,99,277,0,,,
0:20:03,36.7,10,261,149,99,278,0,,,
0:20:04,36.7,10,268,149,99,278,0,,,
0:20:05,36.7,10,268,149,99,278,0,,,
0:20:06,36.7,10,268,149,99,279,0,,,
0:20:07,36.7,10,268,149,99,279,0,,,
0:20:08,36.7,10,268,148,99,279,0,,,
0:20:09,36.7,10,268,148,99,280,0,,,
0:20:10,36.7,10,261,148,99,280,0,,,
0:20:11,21.9,38.8,83,114,66,1174,0,,,
0:20:12,21.8,38.8,78,114,65,1174,0,,,
0:20:13,4.1,0.4,0,16,64,16,0,,,
0:20:14,4,0.4,1,16,64,16,0,,,
0:20:15,4.1,0.4,7,16,64,16,0,,,
0:20:16,4,0.4,2,16,34,18,0,,,
0:20:17,4,0.4,0,17,34,18,0,,,
0:20:18,4,0.4,0,17,34,18,0,,,
0:20:19,4.1,0.4,5,17,34,18,0,,,
0:20:20,4,0.4,10,17,34,19,0,,,
0:20:21,4,0.4,0,16,34,19,0,,,
0:20:22,4.1,0.4,1,16,34,19,0,,,
0:20:23,4,0.4,1,4,34,20,0,,,
0:20:24,4.1,0.4,2,2,35,20,0,,,
0:20:25,4,0.4,23,4,33,20,0,,,
0:20:26,4,0.4,0,4,32,21,0,,,
0:20:27,4,0.4,88,4,34,21,0,,,
0:20:28,4.1,0.4,88,4,34,21,0,,,
0:20:29,4,0.4,82,4,34,22,0,,,
0:20:30,4,0.4,81,16,34,22,0,,,
0:20:31,0.5,0.4,0,16,34,24,0,,,
0:20:32,4,0.5,16,16,34,24,0,,,
0:20:33,4,0.5,5,16,34,24,0,,,
0:20:34,4.1,0.5,0,16,34,24,0,,,
0:20:35,4,0.5,83,16,34,24,0,,,
0:20:36,4,0.5,18,16,34,0,0,,,
0:20:37,4,0.5,17,16,35,0,0,,,
0:20:38,4.1,0.5,18,16,35,0,0,,,
0:20:39,4.2,0.5,5,16,35,0,0,,,
0:20:40,4.2,0.5,0,16,35,0,0,,,
0:20:41,4.2,0.5,2,16,64,1,0,,,
0:20:42,4.2,0,0,16,64,0,0,,,
0:20:43,4,0,2,16,64,0,0,,,
0:20:44,4.1,0,0,19,64,0,0,,,
0:20:45,4,0,6,19,64,1,0,,,
0:20:46,4,0,2,19,64,1,0,,,
0:20:47,4.1,0,6,20,64,1,0,,,
0:20:48,4,0,16,18,64,1,0,,,
0:20:49,4,0,2,17,64,0,0,,,
0:20:50,4,0,10,16,64,0,0,,,
0:20:51,4.2,0,3,18,64,0,0,,,
0:20:52,4.1,0,82,18,64,0,0,,,
0:20:53,4,0,91,17,64,0,0,,,
0:20:54,4,0,4,17,64,0,0,,,
0:20:55,4,0,2,18,64,2,0,,,
0:20:56,4.1,0,17,18,64,2,0,,,
0:20:57,4.1,0,24,17,65,2,0,,,
0:20:58,4.2,0,5,16,64,2,0,,,
0:20:59,4,0,2,16,64,2,0,,,
0:21:00,4.2,0,16,16,64,2,0,,,
0:21:01,4.1,0,4,2,64,3,0,,,
0:21:02,4.2,0.2,92,2,64,8,0,,,
0:21:03,4.1,0.2,0,2,65,8,0,,,
0:21:04,4,0.2,16,16,64,8,0,,,
0:21:05,4,0.2,8,16,65,9,0,,,
0:21:06,4,0.2,1,3,66,9,0,,,
0:21:07,4,0.2,1,2,66,9,0,,,
0:21:08,4,0.2,7,2,66,10,0,,,
0:21:09,4.1,0.2,0,2,66,10,0,,,
0:21:10,4.1,0.2,4,2,66,8,0,,,
0:21:11,4.1,0.2,0,0,66,8,0,,,
0:21:12,4,0.3,1,0,66,8,0,,,
0:21:13,4,0.3,1,0,66,8,0,,,
0:21:14,4.1,0.3,2,1,67,8,0,,,
0:21:15,4,0.3,16,0,67,12,0,,,
0:21:16,4,0.3,16,0,67,12,0,,,
0:21:17,4.1,0.3,2,1,64,12,0,,,
0:21:18,4.2,0.3,4,1,64,12,0,,,
0:21:19,4.4,0.3,0,0,64,13,0,,,
0:21:20,4,0.3,1,0,64,13,0,,,
0:21:21,4,0.3,0,16,64,12,0,,,
0:21:22,4,0.4,0,16,64,12,0,,,
0:21:23,4,0.8,8,17,64,12,0,,,
0:21:24,4.2,0.8,8,17,64,12,0,,,
0:21:25,4.2,0.8,0,16,64,13,0,,,
0:21:26,4.2,0.8,0,16,64,13,0,,,
0:21:27,4.1,0.8,0,2,64,13,0,,,
0:21:28,4,0.8,10,2,64,16,0,,,
0:21:29,4.2,0.8,16,2,64,16,0,,,
0:21:30,4.2,0.8,16,2,67,16,0,,,
0:21:31,4.2,0.8,8,1,67,16,0,,,
0:21:32,4,0.8,2,1,67,16,0,,,
0:21:33,4,0.8,2,0,66,16,0,,,
0:21:34,4.1,0.8,0,1,66,18,0,,,
0:21:35,4.1,0.8,6,1,66,18,0,,,
0:21:36,4.1,0.8,14,0,67,18,0,,,
0:21:37,4,0.8,2,0,64,18,0,,,
0:21:38,4.2,0.8,0,0,64,19,0,,,
0:21:39,4.2,0.8,10,0,64,19,0,,,
0:21:40,4.2,0.9,0,0,68,19,0,,,
0:21:41,4,0.9,29,2,68,20,0,,,
0:21:42,4,0.8,16,2,68,20,0,,,
0:21:43,4,0.8,16,2,68,20,0,,,
0:21:44,4,0.8,16,2,64,21,0,,,
0:21:45,4,0.8,16,0,68,21,0,,,
0:21:46,4,0.8,16,0,64,32,0,,,
0:21:47,4,0.8,96,2,64,32,0,,,
0:21:48,4.2,0.8,96,0,64,32,0,,,
0:21:49,2.3,0.8,100,1,64,32,0,,,
0:21:50,4,0.8,0,1,64,32,0,,,
0:21:51,4,0.8,5,16,64,32,0,,,
0:21:52,4,0.9,2,16,65,32,0,,,
0:21:53,4.2,0.9,32,16,68,32,0,,,
0:21:54,4,0.9,9,18,68,32,0,,,
0:21:55,4.6,0.9,20,18,68,32,0,,,
0:21:56,4.7,0.9,18,18,65,32,0,,,
0:21:57,4.6,1,2,18,68,33,0,,,
0:21:58,4.1,1,20,18,68,33,0,,,
0:21:59,4.2,1,17,18,64,33,0,,,
0:22:00,4,1,8,16,64,32,0,,,
0:22:01,4.1,1,10,16,67,32,0,,,
0:22:02,4.1,0,2,16,67,32,0,,,
0:22:03,4,0,1,16,67,33,0,,,
0:22:04,4.1,0,90,18,67,34,0,,,
0:22:05,4,0,10,19,67,34,0,,,
0:22:06,4.1,0,18,19,67,32,0,,,
0:22:07,4,0,16,18,67,32,0,,,
0:22:08,4,0,0,17,67,32,0,,,
0:22:09,4.1,0,0,16,67,32,0,,,
0:22:10,4,0,2,16,67,32,0,,,
0:22:11,4.2,0,0,3,64,32,0,,,
0:22:12,4.4,0,0,2,64,32,0,,,
0:22:13,4.4,0.1,4,2,64,34,0,,,
0:22:14,4,0.1,0,2,65,34,0,,,
0:22:15,4.5,0.1,1,3,65,34,0,,,
0:22:16,4.6,0.1,2,3,68,35,0,,,
0:22:17,4.5,0.1,0,2,68,35,0,,,
0:22:18,4.6,0.1,0,4,66,35,0,,,
0:22:19,4,0.1,3,4,67,0,0,,,
0:22:20,4,0.1,1,4,68,0,0,,,
0:22:21,4,0.1,6,5,68,0,0,,,
0:22:22,4.2,0.2,2,6,68,0,0,,,
0:22:23,4,0.2,10,6,68,0,0,,,
0:22:24,4.1,0.2,8,6,67,0,0,,,
0:22:25,4,0.2,0,4,67,0,0,,,
0:22:26,4.4,0.2,104,4,67,0,0,,,
0:22:27,4.2,0.2,1,4,64,0,0,,,
0:22:28,4,0.2,10,4,64,0,0,,,
0:22:29,4,0.2,6,4,64,0,0,,,
0:22:30,4.5,0,34,4,64,1,0,,,
0:22:31,4.5,0,5,4,64,1,0,,,
0:22:32,4.5,0,0,4,64,4,0,,,
0:22:33,4.5,0,0,4,64,4,0,,,
0:22:34,4.5,0,1,4,67,4,0,,,
0:22:35,4,0,1,4,67,5,0,,,
0:22:36,4.5,0,4,4,67,5,0,,,
0:22:37,4.4,0,0,4,68,5,0,,,
0:22:38,4.2,0,32,4,68,6,0,,,
0:22:39,4.2,0,0,6,68,6,0,,,
0:22:40,4,0,24,7,68,6,0,,,
0:22:41,4.1,0,2,16,68,6,0,,,
0:22:42,4.1,0.4,0,16,68,6,0,,,
0:22:43,4,0.4,1,16,68,6,0,,,
0:22:44,4,0.4,1,16,68,0,0,,,
0:22:45,4.9,0.4,16,16,68,0,0,,,
0:22:46,4.6,0.4,20,16,68,0,0,,,
0:22:47,4.5,0.4,0,16,68,1,0,,,
0:22:48,4,0.4,33,16,68,1,0,,,
0:22:49,4,0.4,0,16,68,1,0,,,
0:22:50,4.2,0.4,0,16,68,2,0,,,
0:22:51,4,0.4,0,16,68,2,0,,,
0:22:52,4,0.5,0,16,68,2,0,,,
0:22:53,4,0.5,1,8,68,2,0,,,
0:22:54,4.5,0.5,1,8,68,3,0,,,
0:22:55,4,0.5,4,16,69,3,0,,,
0:22:56,4,0.5,0,16,68,8,0,,,
0:22:57,4.6,0.5,6,16,68,8,0,,,
0:22:58,4.7,0.5,1,16,68,8,0,,,
0:22:59,4.6,0.5,26,16,69,8,0,,,
0:23:00,4,0.5,32,16,69,8,0,,,
0:23:01,4.1,0.5,0,16,68,8,0,,,
0:23:02,4,0.4,25,8,68,8,0,,,
0:23:03,4,0.6,0,8,68,8,0,,,
0:23:04,4.2,0.6,0,8,68,8,0,,,
0:23:05,4,0.6,0,8,68,8,0,,,
0:23:06,4,0.6,8,8,68,9,0,,,
0:23:07,4.4,0.6,0,8,68,9,0,,,
0:23:08,4.4,0.6,20,5,68,9,0,,,
0:23:09,4.2,0.6,21,5,68,0,0,,,
0:23:10,4.4,0.6,4,4,68,0,0,,,
0:23:11,4.4,0.6,0,3,68,0,0,,,
0:23:12,4.4,0.6,0,2,68,1,0,,,
0:23:13,4.4,0.6,0,2,68,1,0,,,
0:23:14,4,0.6,0,2,68,0,0,,,
0:23:15,4,0.6,0,2,68,2,0,,,
0:23:16,4.1,0.6,0,2,68,2,0,,,
0:23:17,4,0.6,0,2,68,2,0,,,
0:23:18,4.2,0.6,2,2,68,2,0,,,
0:23:19,4.2,0.6,21,2,68,2,0,,,
0:23:20,4,0.7,18,1,68,2,0,,,
0:23:21,4,0.7,0,2,68,0,0,,,
0:23:22,4.2,0.8,2,2,68,0,0,,,
0:23:23,4.2,0.8,21,2,68,0,0,,,
0:23:24,4,0.8,18,2,68,1,0,,,
0:23:25,4,0.8,25,4,68,1,0,,,
0:23:26,4,0.8,0,4,68,1,0,,,
0:23:27,4.2,0.8,27,4,68,2,0,,,
0:23:28,4,0.8,12,4,68,2,0,,,
0:23:29,4,0.8,23,4,65,2,0,,,
0:23:30,4,0.8,9,3,66,3,0,,,
0:23:31,4.1,0.8,0,3,65,3,0,,,
0:23:32,4,0.9,20,8,65,4,0,,,
0:23:33,4,0.9,10,3,65,4,0,,,
0:23:34,4,0.9,1,8,64,8,0,,,
0:23:35,37.2,12.1,263,152,100,344,0,,,
0:23:36,37.1,12.1,261,152,100,344,0,,,
0:23:37,37,12.1,259,152,99,345,0,,,
0:23:38,36.8,12.1,263,152,99,345,0,,,
0:23:39,36.8,12.1,277,152,100,345,0,,,
0:23:40,37,12.1,286,152,100,346,0,,,
0:23:41,37,12.1,286,152,100,346,0,,,
0:23:42,37.1,12.2,288,152,100,346,0,,,
0:23:43,37.2,12.2,283,152,100,347,0,,,
0:23:44,37.2,12.2,270,152,100,347,0,,,
0:23:45,37.1,12.2,274,153,100,347,0,,,
0:23:46,37.2,12.2,277,152,100,348,0,,,
0:23:47,37.1,12.2,254,153,99,348,0,,,
0:23:48,36.8,12.2,250,153,99,348,0,,,
0:23:49,36.7,12.2,261,152,99,348,0,,,
0:23:50,36.7,12.2,261,152,98,349,0,,,
0:23:51,36.6,12.2,259,152,98,349,0,,,
0:23:52,36.6,12.3,285,151,100,349,0,,,
0:23:53,37,12.3,299,151,100,350,0,,,
0:23:54,37.1,12.3,281,151,100,350,0,,,
0:23:55,37.1,12.3,261,151,99,350,0,,,
0:23:56,36.8,12.3,263,151,99,351,0,,,
0:23:57,37,12.3,286,151,100,351,0,,,
0:23:58,37.1,12.3,281,152,100,351,0,,,
0:23:59,37.1,12.3,274,152,100,352,0,,,
0:24:00,37.1,12.3,281,152,100,352,0,,,
0:24:01,37.2,12.3,290,152,101,352,0,,,
0:24:02,37.3,12.4,299,153,101,353,0,,,
0:24:03,37.6,12.4,290,153,101,353,0,,,
0:24:04,37.5,12.4,268,153,101,353,0,,,
0:24:05,37.3,12.4,272,153,101,354,0,,,
0:24:06,37.3,12.4,272,153,100,354,0,,,
0:24:07,37.2,12.4,277,154,101,354,0,,,
0:24:08,37.3,12.4,286,154,101,355,0,,,
0:24:09,37.3,12.4,279,153,100,355,0,,,
0:24:10,37.3,12.4,279,153,101,355,0,,,
0:24:11,37.3,12.4,286,153,101,356,0,,,
0:24:12,37.5,12.5,274,153,100,356,0,,,
0:24:13,37.2,12.5,263,153,100,356,0,,,
0:24:14,37.2,12.5,270,153,100,357,0,,,
0:24:15,37.1,12.5,268,153,100,357,0,,,
0:24:16,37.1,12.5,274,154,100,357,0,,,
0:24:17,37.1,12.5,281,154,100,358,0,,,
0:24:18,37.2,12.5,283,154,100,358,0,,,
0:24:19,37.2,12.5,263,154,100,358,0,,,
0:24:20,37,12.5,266,154,100,358,0,,,
0:24:21,37.1,12.5,288,153,100,359,0,,,
0:24:22,37.2,12.6,283,154,100,359,0,,,
0:24:23,37.2,12.6,290,153,101,359,0,,,
0:24:24,37.5,12.6,301,154,101,360,0,,,
0:24:25,37.6,12.6,297,154,102,360,0,,,
0:24:26,37.7,12.6,299,155,102,360,0,,,
0:24:27,37.8,12.6,288,154,102,361,0,,,
0:24:28,37.7,12.6,279,154,102,361,0,,,
0:24:29,37.7,12.6,279,155,102,361,0,,,
0:24:30,37.6,12.6,283,155,101,362,0,,,
0:24:31,37.7,12.6,293,155,102,362,0,,,
0:24:32,37.7,12.7,293,155,102,362,0,,,
0:24:33,37.8,12.7,295,155,102,363,0,,,
0:24:34,37.8,12.7,281,155,102,363,0,,,
0:24:35,37.7,12.7,279,155,102,363,0,,,
0:24:36,37.7,12.7,299,155,102,364,0,,,
0:24:37,38,12.7,304,155,102,364,0,,,
0:24:38,38,12.7,284,156,102,364,0,,,
0:24:39,37.8,12.7,281,156,102,365,0,,,
0:24:40,37.8,12.7,295,156,102,365,0,,,
0:24:41,38,12.7,304,157,103,366,0,,,
0:24:42,38.1,12.8,293,157,102,366,0,,,
0:24:43,38,12.8,284,157,102,366,0,,,
0:24:44,38,12.8,290,157,102,367,0,,,
0:24:45,38,12.8,284,157,102,367,0,,,
0:24:46,37.8,12.8,274,158,102,367,0,,,
0:24:47,37.7,12.8,272,158,102,367,0,,,
0:24:48,37.6,12.8,270,158,101,368,0,,,
0:24:49,37.5,12.8,274,158,101,368,0,,,
0:24:50,37.5,12.8,288,158,102,368,0,,,
0:24:51,37.6,12.8,297,158,102,369,0,,,
0:24:52,37.7,12.9,293,158,102,369,0,,,
0:24:53,37.7,12.9,293,158,102,369,0,,,
0:24:54,37.8,12.9,295,159,102,370,0,,,
0:24:55,37.8,12.9,281,159,102,370,0,,,
0:24:56,37.7,12.9,286,159,102,370,0,,,
0:24:57,37.8,12.9,295,159,102,371,0,,,
0:24:58,37.8,12.9,288,158,102,371,0,,,
0:24:59,37.8,12.9,288,158,102,371,0,,,
0:25:00,37.8,12.9,281,158,102,372,0,,,
0:25:01,37.7,12.9,279,158,101,372,0,,,
0:25:02,37.7,13,272,158,101,372,0,,,
0:25:03,37.5,13,268,157,101,373,0,,,
0:25:04,37.5,13,268,157,100,373,0,,,
0:25:05,37.2,13,257,156,100,373,0,,,
0:25:06,37.1,13,274,156,100,374,0,,,
0:25:07,37.2,13,290,156,101,374,0,,,
0:25:08,37.3,13,292,156,101,374,0,,,
0:25:09,37.5,13,295,156,101,375,0,,,
0:25:10,37.6,13,297,156,102,375,0,,,
0:25:11,37.7,13,293,157,102,375,0,,,
0:25:12,37.7,13.1,286,156,102,376,0,,,
0:25:13,37.7,13.1,286,157,102,376,0,,,
0:25:14,37.7,13.1,286,156,102,376,0,,,
0:25:15,37.7,13.1,286,156,102,377,0,,,
0:25:16,37.7,13.1,286,156,102,377,0,,,
0:25:17,37.7,13.1,279,157,101,377,0,,,
0:25:18,37.6,13.1,283,157,102,378,0,,,
0:25:19,37.7,13.1,293,156,102,378,0,,,
0:25:20,37.7,13.1,286,156,102,378,0,,,
0:25:21,37.7,13.1,293,157,102,379,0,,,
0:25:22,37.8,13.2,295,157,102,379,0,,,
0:25:23,37.8,13.2,295,157,102,379,0,,,
0:25:24,38,13.2,290,157,102,380,0,,,
0:25:25,37.8,13.2,281,157,102,380,0,,,
0:25:26,37.8,13.2,288,157,102,380,0,,,
0:25:27,37.8,13.2,288,158,102,381,0,,,
0:25:28,37.8,13.2,288,158,102,381,0,,,
0:25:29,37.8,13.2,295,158,102,381,0,,,
0:25:30,38,13.2,290,159,102,382,0,,,
0:25:31,37.8,13.2,281,158,102,382,0,,,
0:25:32,37.8,13.3,288,159,102,382,0,,,
0:25:33,37.8,13.3,295,159,102,383,0,,,
0:25:34,38,13.3,297,158,102,383,0,,,
0:25:35,38,13.3,290,159,102,383,0,,,
0:25:36,38,13.3,290,159,102,384,0,,,
0:25:37,38,13.3,297,159,103,384,0,,,
0:25:38,38.1,13.3,306,159,103,384,0,,,
0:25:39,38.2,13.3,302,159,103,385,0,,,
0:25:40,38.2,13.3,295,159,103,385,0,,,
0:25:41,38.2,13.3,288,159,103,385,0,,,
0:25:42,38.1,13.4,286,160,103,386,0,,,
0:25:43,38.1,13.4,300,160,103,386,0,,,
0:25:44,38.2,13.4,309,160,104,387,0,,,
0:25:45,38.3,13.4,311,160,104,387,0,,,
0:25:46,38.5,13.4,300,160,103,387,0,,,
0:25:47,38.3,13.4,291,160,104,388,0,,,
0:25:48,38.3,13.4,297,160,103,388,0,,,
0:25:49,38.3,13.4,291,160,103,388,0,,,
0:25:50,38.2,13.4,288,160,103,389,0,,,
0:25:51,38.2,13.4,302,159,103,389,0,,,
0:25:52,38.3,13.5,304,159,103,389,0,,,
0:25:53,38.3,13.5,297,159,103,390,0,,,
0:25:54,38.3,13.5,297,160,103,390,0,,,
0:25:55,38.3,13.5,297,160,103,390,0,,,
0:25:56,38.3,13.5,291,160,103,391,0,,,
0:25:57,38.2,13.5,281,160,103,391,0,,,
0:25:58,38.1,13.5,293,160,103,391,0,,,
0:25:59,38.2,13.5,309,160,103,392,0,,,
0:26:00,38.3,13.5,304,160,103,392,0,,,
0:26:01,38.3,13.5,297,160,103,392,0,,,
0:26:02,38.3,13.6,304,160,104,393,0,,,
0:26:03,38.5,13.6,300,160,104,393,0,,,
0:26:04,38.3,13.6,284,160,103,393,0,,,
0:26:05,38.2,13.6,295,160,103,394,0,,,
0:26:06,38.3,13.6,311,160,104,394,0,,,
0:26:07,38.5,13.6,300,160,103,394,0,,,
0:26:08,38.3,13.6,284,160,103,395,0,,,
0:26:09,38.2,13.6,288,160,103,395,0,,,
0:26:10,38.2,13.6,302,160,103,395,0,,,
0:26:11,38.3,13.6,304,161,103,396,0,,,
0:26:12,38.3,13.7,297,161,103,396,0,,,
0:26:13,38.3,13.7,297,161,103,397,0,,,
0:26:14,38.3,13.7,297,161,103,397,0,,,
