LeMond, Revolution,FW 50,HW 02,08/20,16:48:28,Alt 1432,Temp 25,Hum 46,Tire 2097,CF 150
TIME,SPEED,DIST,POWER,HEART RATE,CADENCE,CALORIES,TARGET
0:32:58,025.5,014.8,0087,113,091,0358,180<PWR<133,
0:32:59,025.1,014.8,0084,113,091,0358,180<PWR<133,
0:33:00,024.9,014.8,0087,113,090,0358,180<PWR<133,
0:33:01,024.6,014.8,0085,113,089,0358,180<PWR<133,
0:33:02,024.4,014.8,0087,113,089,0358,180<PWR<133,
0:33:03,024.2,014.8,0095,112,088,0358,180<PWR<133,
0:33:04,024.2,014.8,0095,112,085,0358,180<PWR<133,
0:33:05,024.1,014.8,0099,112,083,0358,180<PWR<133,
0:33:06,024.2,014.8,0122,112,084,0359,180<PWR<133,
0:33:07,024.7,014.8,0139,112,085,0359,180<PWR<133,
0:33:08,025.2,014.8,0139,112,087,0359,180<PWR<133,
0:33:09,025.6,014.8,0138,112,088,0359,180<PWR<133,
0:33:10,026.0,014.8,0137,112,089,0359,180<PWR<133,
0:33:11,026.2,014.8,0135,113,089,0359,180<PWR<133,
0:33:12,026.5,014.8,0132,113,089,0360,180<PWR<133,
0:33:13,026.5,014.8,0132,113,089,0360,180<PWR<133,
0:33:14,026.5,014.9,0132,114,090,0360,180<PWR<133,
0:33:15,026.5,014.9,0132,114,090,0360,180<PWR<133,
0:33:16,026.6,014.9,0129,115,090,0360,180<PWR<133,
0:33:17,026.7,014.9,0135,115,090,0360,180<PWR<133,
0:33:18,027.0,014.9,0132,115,091,0360,180<PWR<133,
0:33:19,027.0,014.9,0127,116,091,0361,180<PWR<133,
0:33:20,027.1,014.9,0128,116,091,0361,180<PWR<133,
0:33:21,027.1,014.9,0124,116,090,0361,180<PWR<133,
0:33:22,027.1,014.9,0119,115,090,0361,180<PWR<133,
0:33:23,027.0,014.9,0118,115,090,0361,180<PWR<133,
0:33:24,027.0,014.9,0127,116,094,0361,180<PWR<133,
0:33:25,027.1,014.9,0194,115,100,0362,180<PWR<133,
0:33:26,028.8,014.9,0336,116,111,0362,180<PWR<133,
0:33:27,031.8,014.9,0409,116,095,0362,180<PWR<133,
0:33:28,034.0,015.0,0394,117,093,0363,180<PWR<133,
0:33:29,035.8,015.0,0424,117,100,0363,180<PWR<133,
0:33:30,037.9,015.0,0473,118,104,0364,180<PWR<133,
0:33:31,039.8,015.0,0463,118,106,0364,180<PWR<133,
0:33:32,041.1,015.0,0447,119,109,0365,180<PWR<133,
0:33:33,042.2,015.0,0433,120,110,0365,180<PWR<133,
0:33:34,042.9,015.0,0401,120,110,0366,180<PWR<133,
0:33:35,043.2,015.0,0386,121,111,0366,180<PWR<133,
0:33:36,043.5,015.0,0375,122,111,0367,180<PWR<133,
0:33:37,043.6,015.1,0370,124,111,0367,180<PWR<133,
0:33:38,043.7,015.1,0365,124,112,0368,180<PWR<133,
0:33:39,043.7,015.1,0388,125,113,0368,180<PWR<133,
0:33:40,044.2,015.1,0407,125,113,0369,180<PWR<133,
0:33:41,044.4,015.1,0378,126,113,0369,180<PWR<133,
0:33:42,044.4,015.1,0369,127,113,0369,180<PWR<133,
0:33:43,044.4,015.1,0361,128,113,0370,180<PWR<133,
0:33:44,044.2,015.1,0351,129,112,0370,180<PWR<133,
0:33:45,044.1,015.2,0340,130,112,0371,180<PWR<133,
0:33:46,043.9,015.2,0328,131,111,0371,180<PWR<133,
0:33:47,043.6,015.2,0323,131,110,0371,180<PWR<133,
0:33:48,043.4,015.2,0326,132,110,0372,180<PWR<133,
0:33:49,043.2,015.2,0323,133,110,0372,180<PWR<133,
0:33:50,043.0,015.2,0326,133,109,0373,180<PWR<133,
0:33:51,043.0,015.2,0326,134,108,0373,180<PWR<133,
0:33:52,042.7,015.2,0306,134,108,0373,180<PWR<133,
0:33:53,042.5,015.2,0301,134,107,0374,180<PWR<133,
0:33:54,042.2,015.3,0304,134,108,0374,180<PWR<133,
0:33:55,042.1,015.3,0348,135,110,0374,180<PWR<133,
0:33:56,042.6,015.3,0420,136,110,0375,180<PWR<133,
0:33:57,043.5,015.3,0383,136,103,0375,180<PWR<133,
0:33:58,043.1,015.3,0192,137,103,0376,180<PWR<133,
0:33:59,041.0,015.3,0025,137,097,0376,180<PWR<133,
0:34:00,038.3,015.3,0008,137,093,0376,180<PWR<133,
0:34:01,038.3,015.3,0008,137,088,0376,180<PWR<133,
0:34:02,038.3,015.3,0008,137,088,0376,180<PWR<133,
0:34:03,036.4,015.3,0000,137,087,0376,180<PWR<133,
0:34:04,033.2,015.4,0000,137,086,0376,180<PWR<133,
0:34:05,030.4,015.4,0000,136,090,0376,180<PWR<133,
0:34:06,029.1,015.4,0052,136,091,0376,180<PWR<133,
0:34:07,028.3,015.4,0058,137,090,0376,180<PWR<133,
0:34:08,027.3,015.4,0032,136,090,0376,180<PWR<133,
0:34:09,025.9,015.4,0028,136,090,0376,180<PWR<133,
0:34:10,025.0,015.4,0055,136,089,0376,180<PWR<133,
0:34:11,024.5,015.4,0084,136,089,0376,180<PWR<133,
0:34:12,024.5,015.4,0084,135,087,0376,180<PWR<133,
0:34:13,024.5,015.4,0088,135,087,0376,180<PWR<133,
0:34:14,024.1,015.4,0056,134,084,0376,180<PWR<133,
0:34:15,023.2,015.4,0046,133,083,0376,180<PWR<133,
0:34:16,022.7,015.4,0068,133,083,0376,180<PWR<133,
0:34:17,022.6,015.4,0088,133,083,0376,180<PWR<133,
0:34:18,022.7,015.4,0097,133,084,0377,180<PWR<133,
0:34:19,022.8,015.5,0094,132,084,0377,180<PWR<133,
0:34:20,022.8,015.5,0090,132,084,0377,180<PWR<133,
0:34:21,022.8,015.5,0094,132,084,0377,180<PWR<133,
0:34:22,023.0,015.5,0099,131,085,0377,180<PWR<133,
0:34:23,023.1,015.5,0113,131,089,0377,180<PWR<133,
0:34:24,023.6,015.5,0231,131,105,0377,180<PWR<133,
0:34:25,026.9,015.5,0369,132,114,0378,180<PWR<133,
0:34:26,030.0,015.5,0358,132,097,0378,180<PWR<133,
0:34:27,031.8,015.5,0320,132,088,0379,180<PWR<133,
0:34:28,033.3,015.5,0365,133,093,0379,180<PWR<133,
0:34:29,035.4,015.5,0414,133,096,0380,180<PWR<133,
0:34:30,037.2,015.5,0424,133,101,0380,180<PWR<133,
0:34:31,038.8,015.5,0436,134,104,0381,180<PWR<133,
0:34:32,040.2,015.6,0421,134,105,0381,180<PWR<133,
0:34:33,041.1,015.6,0395,135,106,0381,180<PWR<133,
0:34:34,041.7,015.6,0378,135,108,0382,180<PWR<133,
0:34:35,042.1,015.6,0355,136,107,0382,180<PWR<133,
0:34:36,042.2,015.6,0327,136,106,0383,180<PWR<133,
0:34:37,042.1,015.6,0295,137,106,0383,180<PWR<133,
0:34:38,041.7,015.6,0288,137,105,0383,180<PWR<133,
0:34:39,041.6,015.6,0293,138,105,0384,180<PWR<133,
0:34:40,041.3,015.6,0281,138,104,0384,180<PWR<133,
0:34:41,041.1,015.7,0277,139,104,0384,180<PWR<133,
0:34:42,040.8,015.7,0280,139,104,0385,180<PWR<133,
0:34:43,040.7,015.7,0300,139,105,0385,180<PWR<133,
0:34:44,040.8,015.7,0339,140,106,0385,180<PWR<133,
0:34:45,041.3,015.7,0356,140,107,0386,180<PWR<133,
0:34:46,041.6,015.7,0353,140,107,0386,180<PWR<133,
0:34:47,042.0,015.7,0353,141,107,0387,180<PWR<133,
0:34:48,042.1,015.7,0325,141,107,0387,180<PWR<133,
0:34:49,042.0,015.7,0315,141,107,0387,180<PWR<133,
0:34:50,042.0,015.8,0323,141,106,0388,180<PWR<133,
0:34:51,042.0,015.8,0315,142,106,0388,180<PWR<133,
0:34:52,041.8,015.8,0320,142,107,0388,180<PWR<133,
0:34:53,042.0,015.8,0361,143,108,0389,180<PWR<133,
0:34:54,042.5,015.8,0370,143,109,0389,180<PWR<133,
0:34:55,042.6,015.8,0358,143,109,0390,180<PWR<133,
0:34:56,042.9,015.8,0347,143,109,0390,180<PWR<133,
0:34:57,042.7,015.8,0291,144,107,0390,180<PWR<133,
0:34:58,042.1,015.8,0175,144,093,0391,180<PWR<133,
0:34:59,042.1,015.9,0175,144,090,0391,180<PWR<133,
0:35:00,042.1,015.9,0175,144,088,0391,180<PWR<133,
0:35:01,042.1,015.9,0175,144,088,0391,180<PWR<133,
0:35:02,042.1,015.9,0175,144,088,0392,180<PWR<133,
0:35:03,040.2,015.9,0000,144,089,0392,180<PWR<133,
0:35:04,035.1,015.9,0000,144,089,0392,180<PWR<133,
0:35:05,030.7,015.9,0000,143,090,0392,180<PWR<133,
0:35:06,029.4,015.9,0044,143,090,0392,180<PWR<133,
0:35:07,028.3,015.9,0052,142,090,0392,180<PWR<133,
0:35:08,027.4,015.9,0071,142,089,0392,180<PWR<133,
0:35:09,026.9,015.9,0082,141,088,0392,180<PWR<133,
0:35:10,026.4,016.0,0088,141,087,0392,180<PWR<133,
0:35:11,026.1,016.0,0096,140,086,0392,180<PWR<133,
0:35:12,025.9,016.0,0099,140,086,0392,180<PWR<133,
0:35:13,025.7,016.0,0102,139,086,0392,180<PWR<133,
0:35:14,025.6,016.0,0101,139,085,0392,180<PWR<133,
0:35:15,025.5,016.0,0105,139,085,0392,180<PWR<133,
0:35:16,025.5,016.0,0110,138,085,0393,180<PWR<133,
0:35:17,025.5,016.0,0114,138,086,0393,180<PWR<133,
0:35:18,025.6,016.0,0120,138,086,0393,180<PWR<133,
0:35:19,025.7,016.0,0126,137,087,0393,180<PWR<133,
0:35:20,026.0,016.0,0128,137,087,0393,180<PWR<133,
0:35:21,026.1,016.0,0129,137,089,0393,180<PWR<133,
0:35:22,026.4,016.0,0136,137,089,0393,180<PWR<133,
0:35:23,026.6,016.0,0134,137,090,0394,180<PWR<133,
0:35:24,026.7,016.0,0164,137,097,0394,180<PWR<133,
0:35:25,027.8,016.1,0268,137,107,0394,180<PWR<133,
0:35:26,030.1,016.1,0372,137,115,0395,180<PWR<133,
0:35:27,032.8,016.1,0400,137,105,0395,180<PWR<133,
0:35:28,034.8,016.1,0370,138,095,0395,180<PWR<133,
0:35:29,036.1,016.1,0383,138,099,0396,180<PWR<133,
0:35:30,037.8,016.1,0422,139,101,0396,180<PWR<133,
0:35:31,039.2,016.1,0401,139,103,0397,180<PWR<133,
0:35:32,040.1,016.1,0368,140,104,0397,180<PWR<133,
0:35:33,040.6,016.1,0341,140,104,0398,180<PWR<133,
0:35:34,040.8,016.1,0331,140,105,0398,180<PWR<133,
0:35:35,041.1,016.2,0329,141,106,0398,180<PWR<133,
0:35:36,041.2,016.2,0339,141,107,0399,180<PWR<133,
0:35:37,041.6,016.2,0361,142,107,0399,180<PWR<133,
0:35:38,042.0,016.2,0360,142,107,0400,180<PWR<133,
0:35:39,042.2,016.2,0342,142,108,0400,180<PWR<133,
0:35:40,042.2,016.2,0335,143,108,0400,180<PWR<133,
0:35:41,042.4,016.2,0345,143,108,0401,180<PWR<133,
0:35:42,042.5,016.2,0332,144,107,0401,180<PWR<133,
0:35:43,042.4,016.2,0299,144,106,0402,180<PWR<133,
0:35:44,042.0,016.3,0285,145,106,0402,180<PWR<133,
0:35:45,041.7,016.3,0303,145,106,0402,180<PWR<133,
0:35:46,041.7,016.3,0318,145,106,0403,180<PWR<133,
0:35:47,041.7,016.3,0310,145,106,0403,180<PWR<133,
0:35:48,041.6,016.3,0308,146,106,0403,180<PWR<133,
0:35:49,041.6,016.3,0331,146,107,0404,180<PWR<133,
0:35:50,041.8,016.3,0335,146,107,0404,180<PWR<133,
0:35:51,041.8,016.3,0328,146,107,0405,180<PWR<133,
0:35:52,042.0,016.3,0330,147,107,0405,180<PWR<133,
0:35:53,042.0,016.4,0315,147,107,0405,180<PWR<133,
0:35:54,041.8,016.4,0328,147,108,0406,180<PWR<133,
0:35:55,042.1,016.4,0355,147,108,0406,180<PWR<133,
0:35:56,042.4,016.4,0337,148,107,0406,180<PWR<133,
0:35:57,042.2,016.4,0282,148,104,0407,180<PWR<133,
0:35:58,041.6,016.4,0160,148,098,0407,180<PWR<133,
0:35:59,039.6,016.4,0058,148,093,0407,180<PWR<133,
0:36:00,037.7,016.4,0052,148,097,0407,180<PWR<133,
0:36:01,035.9,016.4,0055,147,096,0407,180<PWR<133,
0:36:02,034.4,016.4,0048,147,096,0407,180<PWR<133,
0:36:03,034.4,016.5,0048,147,097,0407,180<PWR<133,
0:36:04,032.8,016.5,0012,146,097,0407,180<PWR<133,
0:36:05,030.8,016.5,0000,146,096,0407,180<PWR<133,
0:36:06,029.0,016.5,0045,146,095,0407,180<PWR<133,
0:36:07,028.5,016.5,0105,145,094,0407,180<PWR<133,
0:36:08,028.3,016.5,0098,145,091,0408,180<PWR<133,
0:36:09,027.6,016.5,0073,144,089,0408,180<PWR<133,
0:36:10,026.9,016.5,0077,143,089,0408,180<PWR<133,
0:36:11,026.5,016.5,0099,142,088,0408,180<PWR<133,
0:36:12,026.4,016.5,0107,142,088,0408,180<PWR<133,
0:36:13,026.2,016.5,0106,141,088,0408,180<PWR<133,
0:36:14,026.1,016.5,0110,141,088,0408,180<PWR<133,
0:36:15,026.1,016.5,0120,141,088,0408,180<PWR<133,
0:36:16,026.2,016.6,0121,141,088,0408,180<PWR<133,
0:36:17,026.2,016.6,0116,141,088,0409,180<PWR<133,
0:36:18,026.2,016.6,0116,141,088,0409,180<PWR<133,
0:36:19,026.2,016.6,0116,141,088,0409,180<PWR<133,
0:36:20,026.2,016.6,0116,141,088,0409,180<PWR<133,
0:36:21,026.2,016.6,0116,140,088,0409,180<PWR<133,
0:36:22,026.2,016.6,0121,140,088,0409,180<PWR<133,
0:36:23,026.4,016.6,0146,140,091,0409,180<PWR<133,
0:36:24,027.0,016.6,0181,140,094,0410,180<PWR<133,
0:36:25,027.9,016.6,0196,139,101,0410,180<PWR<133,
0:36:26,028.6,016.6,0243,140,104,0410,180<PWR<133,
0:36:27,030.4,016.6,0304,140,108,0411,180<PWR<133,
0:36:28,032.0,016.6,0294,140,104,0411,180<PWR<133,
0:36:29,033.0,016.6,0269,140,095,0411,180<PWR<133,
0:36:30,033.8,016.7,0281,140,081,0412,180<PWR<133,
0:36:31,034.8,016.7,0329,141,082,0412,180<PWR<133,
0:36:32,036.2,016.7,0399,141,085,0412,180<PWR<133,
0:36:33,038.1,016.7,0448,141,090,0413,180<PWR<133,
0:36:34,039.7,016.7,0447,142,098,0413,180<PWR<133,
0:36:35,041.0,016.7,0445,142,101,0414,180<PWR<133,
0:36:36,042.1,016.7,0423,142,102,0414,180<PWR<133,
0:36:37,042.6,016.7,0388,143,103,0415,180<PWR<133,
0:36:38,043.0,016.7,0381,143,103,0415,180<PWR<133,
0:36:39,043.2,016.8,0370,143,103,0416,180<PWR<133,
0:36:40,043.4,016.8,0365,144,104,0416,180<PWR<133,
0:36:41,043.5,016.8,0367,144,104,0417,180<PWR<133,
0:36:42,043.6,016.8,0362,145,104,0417,180<PWR<133,
0:36:43,043.6,016.8,0354,145,104,0417,180<PWR<133,
0:36:44,043.6,016.8,0378,145,106,0418,180<PWR<133,
0:36:45,044.0,016.8,0417,146,107,0418,180<PWR<133,
0:36:46,044.5,016.8,0428,146,107,0419,180<PWR<133,
0:36:47,044.9,016.8,0412,147,108,0419,180<PWR<133,
0:36:48,045.0,016.9,0391,147,107,0420,180<PWR<133,
0:36:49,045.0,016.9,0383,147,107,0420,180<PWR<133,
0:36:50,045.0,016.9,0374,147,107,0421,180<PWR<133,
0:36:51,044.9,016.9,0372,148,107,0421,180<PWR<133,
0:36:52,044.9,016.9,0372,149,106,0422,180<PWR<133,
0:36:53,044.7,016.9,0361,149,106,0422,180<PWR<133,
0:36:54,044.6,016.9,0375,149,107,0422,180<PWR<133,
0:36:55,044.7,016.9,0402,150,108,0423,180<PWR<133,
0:36:56,045.0,017.0,0399,150,107,0423,180<PWR<133,
0:36:57,045.0,017.0,0366,151,100,0424,180<PWR<133,
0:36:58,044.7,017.0,0250,151,095,0424,180<PWR<133,
0:36:59,043.0,017.0,0102,151,094,0424,180<PWR<133,
0:37:00,040.8,017.0,0079,150,091,0424,180<PWR<133,
0:37:01,039.2,017.0,0070,150,096,0424,180<PWR<133,
0:37:02,037.2,017.0,0021,150,095,0424,180<PWR<133,
0:37:03,035.1,017.0,0020,149,098,0424,180<PWR<133,
0:37:04,033.4,017.0,0045,148,095,0424,180<PWR<133,
0:37:05,032.0,017.0,0069,148,093,0424,180<PWR<133,
0:37:06,031.2,017.1,0096,147,091,0425,180<PWR<133,
0:37:07,030.5,017.1,0102,147,090,0425,180<PWR<133,
0:37:08,029.9,017.1,0101,146,088,0425,180<PWR<133,
0:37:09,029.4,017.1,0103,146,087,0425,180<PWR<133,
0:37:10,028.9,017.1,0114,145,087,0425,180<PWR<133,
0:37:11,028.8,017.1,0128,144,087,0425,180<PWR<133,
0:37:12,028.6,017.1,0127,144,086,0425,180<PWR<133,
0:37:13,028.5,017.1,0126,144,086,0426,180<PWR<133,
0:37:14,028.4,017.1,0120,144,085,0426,180<PWR<133,
0:37:15,028.1,017.1,0123,143,085,0426,180<PWR<133,
0:37:16,028.1,017.1,0133,144,085,0426,180<PWR<133,
0:37:17,028.1,017.1,0133,143,085,0426,180<PWR<133,
0:37:18,028.1,017.1,0133,143,085,0426,180<PWR<133,
0:37:19,028.1,017.2,0133,143,085,0426,180<PWR<133,
0:37:20,028.1,017.2,0128,143,085,0427,180<PWR<133,
0:37:21,028.0,017.2,0127,143,085,0427,180<PWR<133,
0:37:22,028.0,017.2,0132,143,085,0427,180<PWR<133,
0:37:23,028.0,017.2,0127,143,084,0427,180<PWR<133,
0:37:24,027.9,017.2,0125,142,085,0427,180<PWR<133,
0:37:25,027.9,017.2,0130,143,085,0427,180<PWR<133,
0:37:26,027.9,017.2,0135,142,085,0427,180<PWR<133,
0:37:27,028.0,017.2,0137,142,086,0428,180<PWR<133,
0:37:28,028.0,017.2,0226,142,093,0428,180<PWR<133,
0:37:29,030.3,017.2,0405,143,104,0428,180<PWR<133,
0:37:30,033.7,017.2,0431,143,101,0429,180<PWR<133,
0:37:31,035.3,017.2,0335,143,093,0429,180<PWR<133,
0:37:32,036.1,017.3,0338,143,091,0430,180<PWR<133,
0:37:33,037.4,017.3,0388,143,092,0430,180<PWR<133,
0:37:34,038.7,017.3,0377,144,095,0431,180<PWR<133,
0:37:35,039.5,017.3,0364,144,096,0431,180<PWR<133,
0:37:36,040.2,017.3,0363,144,098,0431,180<PWR<133,
0:37:37,040.7,017.3,0359,144,099,0432,180<PWR<133,
0:37:38,041.2,017.3,0361,145,101,0432,180<PWR<133,
0:37:39,041.6,017.3,0361,145,107,0433,180<PWR<133,
0:37:40,042.0,017.3,0376,146,109,0433,180<PWR<133,
0:37:41,042.5,017.3,0378,146,109,0433,180<PWR<133,
0:37:42,042.7,017.4,0345,146,108,0434,180<PWR<133,
0:37:43,042.6,017.4,0304,146,107,0434,180<PWR<133,
0:37:44,042.2,017.4,0274,147,106,0435,180<PWR<133,
0:37:45,041.7,017.4,0280,147,106,0435,180<PWR<133,
0:37:46,041.6,017.4,0301,147,106,0435,180<PWR<133,
0:37:47,041.5,017.4,0313,148,106,0436,180<PWR<133,
0:37:48,041.6,017.4,0323,148,106,0436,180<PWR<133,
0:37:49,041.6,017.4,0323,149,107,0436,180<PWR<133,
0:37:50,041.7,017.4,0333,149,106,0437,180<PWR<133,
0:37:51,041.8,017.5,0328,149,106,0437,180<PWR<133,
0:37:52,041.8,017.5,0305,149,106,0437,180<PWR<133,
0:37:53,041.6,017.5,0301,150,106,0438,180<PWR<133,
0:37:54,041.6,017.5,0323,150,107,0438,180<PWR<133,
0:37:55,041.7,017.5,0341,150,106,0439,180<PWR<133,
0:37:56,042.0,017.5,0315,151,103,0439,180<PWR<133,
0:37:57,041.6,017.5,0241,151,098,0439,180<PWR<133,
0:37:58,040.7,017.5,0147,151,086,0439,180<PWR<133,
0:37:59,039.0,017.5,0066,150,087,0439,180<PWR<133,
0:38:00,037.1,017.6,0039,150,089,0440,180<PWR<133,
0:38:01,035.2,017.6,0035,149,091,0440,180<PWR<133,
0:38:02,033.5,017.6,0052,149,089,0440,180<PWR<133,
0:38:03,032.3,017.6,0054,148,096,0440,180<PWR<133,
0:38:04,032.3,017.6,0054,148,093,0440,180<PWR<133,
0:38:05,032.3,017.6,0054,147,091,0440,180<PWR<133,
0:38:06,032.3,017.6,0054,146,090,0440,180<PWR<133,
0:38:07,032.3,017.6,0054,146,092,0440,180<PWR<133,
0:38:08,030.9,017.6,0000,145,090,0440,180<PWR<133,
0:38:09,027.1,017.6,0000,145,084,0440,180<PWR<133,
0:38:10,024.2,017.6,0000,144,085,0440,180<PWR<133,
0:38:11,023.7,017.6,0062,144,085,0440,180<PWR<133,
0:38:12,023.2,017.6,0063,143,084,0440,180<PWR<133,
0:38:13,022.8,017.7,0073,143,083,0440,180<PWR<133,
0:38:14,022.7,017.7,0081,142,083,0440,180<PWR<133,
0:38:15,022.6,017.7,0084,142,083,0440,180<PWR<133,
0:38:16,022.6,017.7,0084,142,082,0440,180<PWR<133,
0:38:17,022.5,017.7,0079,141,082,0441,180<PWR<133,
0:38:18,022.3,017.7,0082,141,082,0441,180<PWR<133,
0:38:19,022.3,017.7,0090,141,082,0441,180<PWR<133,
0:38:20,022.5,017.7,0091,141,082,0441,180<PWR<133,
0:38:21,022.5,017.7,0087,141,082,0441,180<PWR<133,
0:38:22,022.5,017.7,0083,140,082,0441,180<PWR<133,
0:38:23,022.3,017.7,0082,140,082,0441,180<PWR<133,
0:38:24,022.3,017.7,0086,140,082,0441,180<PWR<133,
0:38:25,022.3,017.7,0090,140,082,0441,180<PWR<133,
0:38:26,022.5,017.7,0095,140,083,0441,180<PWR<133,
0:38:27,022.6,017.7,0092,139,083,0442,180<PWR<133,
0:38:28,022.6,017.7,0088,139,083,0442,180<PWR<133,
0:38:29,022.6,017.7,0088,139,083,0442,180<PWR<133,
0:38:30,022.6,017.8,0088,138,083,0442,180<PWR<133,
0:38:31,022.6,017.8,0088,138,083,0442,180<PWR<133,
0:38:32,022.6,017.8,0088,138,083,0442,180<PWR<133,
0:38:33,022.6,017.8,0092,138,083,0442,180<PWR<133,
0:38:34,022.7,017.8,0093,137,083,0442,180<PWR<133,
0:38:35,022.7,017.8,0089,137,083,0442,180<PWR<133,
0:38:36,022.7,017.8,0089,136,083,0442,180<PWR<133,
0:38:37,022.7,017.8,0089,136,084,0443,180<PWR<133,
0:38:38,022.7,017.8,0093,135,084,0443,180<PWR<133,
0:38:39,022.8,017.8,0094,135,084,0443,180<PWR<133,
0:38:40,022.8,017.8,0090,134,084,0443,180<PWR<133,
0:38:41,022.8,017.8,0094,134,084,0443,180<PWR<133,
0:38:42,023.0,017.8,0099,134,085,0443,180<PWR<133,
0:38:43,023.1,017.8,0096,133,085,0443,180<PWR<133,
0:38:44,023.1,017.8,0096,133,085,0443,180<PWR<133,
0:38:45,023.2,017.8,0097,133,085,0443,180<PWR<133,
0:38:46,023.2,017.8,0097,132,086,0444,180<PWR<133,
0:38:47,023.2,017.9,0097,132,086,0444,180<PWR<133,
0:38:48,023.2,017.9,0097,132,086,0444,180<PWR<133,
0:38:49,023.2,017.9,0101,132,086,0444,180<PWR<133,
0:38:50,023.5,017.9,0107,131,086,0444,180<PWR<133,
0:38:51,023.6,017.9,0099,131,087,0444,180<PWR<133,
0:38:52,023.6,017.9,0095,131,086,0444,180<PWR<133,
0:38:53,023.6,017.9,0091,131,086,0444,180<PWR<133,
0:38:54,023.5,017.9,0086,131,085,0444,180<PWR<133,
0:38:55,023.4,017.9,0085,130,085,0445,180<PWR<133,
0:38:56,023.2,017.9,0084,130,085,0445,180<PWR<133,
0:38:57,023.1,017.9,0087,130,085,0445,180<PWR<133,
0:38:58,023.1,017.9,0096,130,085,0445,180<PWR<133,
0:38:59,023.2,017.9,0097,130,085,0445,180<PWR<133,
0:39:00,023.2,017.9,0092,129,085,0445,180<PWR<133,
0:39:01,023.2,017.9,0097,129,086,0445,180<PWR<133,
0:39:02,023.4,017.9,0119,129,088,0445,180<PWR<133,
0:39:03,024.0,018.0,0119,129,088,0445,180<PWR<133,
0:39:04,024.0,018.0,0098,128,088,0446,180<PWR<133,
0:39:05,024.0,018.0,0098,128,088,0446,180<PWR<133,
0:39:06,024.0,018.0,0102,128,088,0446,180<PWR<133,
0:39:07,024.1,018.0,0103,128,089,0446,180<PWR<133,
0:39:08,024.1,018.0,0103,128,089,0446,180<PWR<133,
0:39:09,024.2,018.0,0104,128,089,0446,180<PWR<133,
0:39:10,024.2,018.0,0104,127,090,0446,180<PWR<133,
0:39:11,024.4,018.0,0114,127,091,0446,180<PWR<133,
0:39:12,024.6,018.0,0116,127,091,0447,180<PWR<133,
0:39:13,024.7,018.0,0113,126,091,0447,180<PWR<133,
0:39:14,024.9,018.0,0114,126,091,0447,180<PWR<133,
0:39:15,025.0,018.0,0110,126,092,0447,180<PWR<133,
0:39:16,025.0,018.0,0106,125,092,0447,180<PWR<133,
0:39:17,025.0,018.0,0106,125,091,0447,180<PWR<133,
0:39:18,025.0,018.0,0101,125,091,0447,180<PWR<133,
0:39:19,024.9,018.0,0100,125,091,0447,180<PWR<133,
0:39:20,024.9,018.1,0100,125,090,0448,180<PWR<133,
0:39:21,024.7,018.1,0099,124,090,0448,180<PWR<133,
0:39:22,024.7,018.1,0099,124,090,0448,180<PWR<133,
0:39:23,024.6,018.1,0098,124,090,0448,180<PWR<133,
0:39:24,024.6,018.1,0107,124,091,0448,180<PWR<133,
0:39:25,024.7,018.1,0108,124,091,0448,180<PWR<133,
0:39:26,024.7,018.1,0104,123,091,0448,180<PWR<133,
0:39:27,024.7,018.1,0104,123,091,0448,180<PWR<133,
0:39:28,024.7,018.1,0104,123,091,0449,180<PWR<133,
0:39:29,024.7,018.1,0108,122,091,0449,180<PWR<133,
0:39:30,024.9,018.1,0109,122,091,0449,180<PWR<133,
0:39:31,024.9,018.1,0109,122,092,0449,180<PWR<133,
0:39:32,025.0,018.1,0110,122,092,0449,180<PWR<133,
0:39:33,025.0,018.1,0106,122,091,0449,180<PWR<133,
0:39:34,025.0,018.1,0106,123,092,0449,180<PWR<133,
0:39:35,025.0,018.1,0110,122,092,0449,180<PWR<133,
0:39:36,025.1,018.1,0111,123,092,0450,180<PWR<133,
0:39:37,025.1,018.2,0111,122,093,0450,180<PWR<133,
0:39:38,025.2,018.2,0117,122,093,0450,180<PWR<133,
0:39:39,025.4,018.2,0109,122,093,0450,180<PWR<133,
0:39:40,025.2,018.2,0108,122,093,0450,180<PWR<133,
0:39:41,025.4,018.2,0113,121,093,0450,180<PWR<133,
0:39:42,025.4,018.2,0109,121,093,0450,180<PWR<133,
0:39:43,025.4,018.2,0109,121,093,0450,180<PWR<133,
0:39:44,025.4,018.2,0104,120,092,0451,180<PWR<133,
0:39:45,025.2,018.2,0103,120,092,0451,180<PWR<133,
0:39:46,025.2,018.2,0108,120,093,0451,180<PWR<133,
0:39:47,025.2,018.2,0112,120,093,0451,180<PWR<133,
0:39:48,025.4,018.2,0113,120,093,0451,180<PWR<133,
0:39:49,025.4,018.2,0109,120,093,0451,180<PWR<133,
0:39:50,025.4,018.2,0104,120,093,0451,180<PWR<133,
0:39:51,025.2,018.3,0108,120,093,0451,180<PWR<133,
0:39:52,025.4,018.3,0109,120,093,0452,180<PWR<133,
0:39:53,025.2,018.3,0103,120,093,0452,180<PWR<133,
0:39:54,025.2,018.3,0108,120,092,0452,180<PWR<133,
0:39:55,025.2,018.3,0108,120,092,0452,180<PWR<133,
0:39:56,025.2,018.3,0103,121,092,0452,180<PWR<133,
0:39:57,025.1,018.3,0102,121,092,0452,180<PWR<133,
0:39:58,025.1,018.3,0102,120,092,0452,180<PWR<133,
